order_id,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry,productid,unitprice,quantity,discount,year,month,day,year_be,gross_sales,net_sales,discount_amount,has_discount,shipping_type,order_size,order_date,month_name
10657,SAVEA,2,1997-09-04,1997-10-02,1997-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,46,12.0,45,0.0,1997,9,4,2540,540.0,540.0,0.0,N,HIGH_COST,LARGE,1997-09-04,Sep
10657,SAVEA,2,1997-09-04,1997-10-02,1997-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,41,9.65,24,0.0,1997,9,4,2540,231.60000000000002,231.60000000000002,0.0,N,HIGH_COST,MEDIUM,1997-09-04,Sep
10657,SAVEA,2,1997-09-04,1997-10-02,1997-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,15,15.5,50,0.0,1997,9,4,2540,775.0,775.0,0.0,N,HIGH_COST,LARGE,1997-09-04,Sep
10658,QUICK,4,1997-09-05,1997-10-03,1997-09-08,1,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,77,13.0,70,0.05,1997,9,5,2540,910.0,864.5,45.5,Y,HIGH_COST,LARGE,1997-09-05,Sep
10658,QUICK,4,1997-09-05,1997-10-03,1997-09-08,1,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,60,34.0,55,0.05,1997,9,5,2540,1870.0,1776.5,93.5,Y,HIGH_COST,LARGE,1997-09-05,Sep
10658,QUICK,4,1997-09-05,1997-10-03,1997-09-08,1,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,40,18.4,70,0.05,1997,9,5,2540,1288.0,1223.6,64.4,Y,HIGH_COST,LARGE,1997-09-05,Sep
10658,QUICK,4,1997-09-05,1997-10-03,1997-09-08,1,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,21,10.0,60,0.0,1997,9,5,2540,600.0,600.0,0.0,N,HIGH_COST,LARGE,1997-09-05,Sep
10659,QUEEN,7,1997-09-05,1997-10-03,1997-09-10,2,105.81,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,70,15.0,40,0.05,1997,9,5,2540,600.0,570.0,30.0,Y,HIGH_COST,LARGE,1997-09-05,Sep
10659,QUEEN,7,1997-09-05,1997-10-03,1997-09-10,2,105.81,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,40,18.4,24,0.05,1997,9,5,2540,441.59999999999997,419.5199999999999,22.08,Y,HIGH_COST,MEDIUM,1997-09-05,Sep
10659,QUEEN,7,1997-09-05,1997-10-03,1997-09-10,2,105.81,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,31,12.5,20,0.05,1997,9,5,2540,250.0,237.5,12.5,Y,HIGH_COST,MEDIUM,1997-09-05,Sep
10660,HUNGC,8,1997-09-08,1997-10-06,1997-10-15,1,111.29,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA,20,81.0,21,0.0,1997,9,8,2540,1701.0,1701.0,0.0,N,HIGH_COST,MEDIUM,1997-09-08,Sep
10661,HUNGO,7,1997-09-09,1997-10-07,1997-09-15,3,17.55,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,58,13.25,49,0.2,1997,9,9,2540,649.25,519.4,129.85,Y,LOW_COST,LARGE,1997-09-09,Sep
10661,HUNGO,7,1997-09-09,1997-10-07,1997-09-15,3,17.55,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,39,18.0,3,0.2,1997,9,9,2540,54.0,43.2,10.8,Y,LOW_COST,SMALL,1997-09-09,Sep
10662,LONEP,3,1997-09-09,1997-10-07,1997-09-18,2,1.28,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,68,12.5,10,0.0,1997,9,9,2540,125.0,125.0,0.0,N,LOW_COST,MEDIUM,1997-09-09,Sep
10663,BONAP,2,1997-09-10,1997-09-24,1997-10-03,2,113.15,Bon app',"12, rue des Bouchers",Marseille,,13008,France,51,53.0,20,0.05,1997,9,10,2540,1060.0,1007.0,53.0,Y,HIGH_COST,MEDIUM,1997-09-10,Sep
10663,BONAP,2,1997-09-10,1997-09-24,1997-10-03,2,113.15,Bon app',"12, rue des Bouchers",Marseille,,13008,France,42,14.0,30,0.05,1997,9,10,2540,420.0,399.0,21.0,Y,HIGH_COST,LARGE,1997-09-10,Sep
10663,BONAP,2,1997-09-10,1997-09-24,1997-10-03,2,113.15,Bon app',"12, rue des Bouchers",Marseille,,13008,France,40,18.4,30,0.05,1997,9,10,2540,552.0,524.4,27.6,Y,HIGH_COST,LARGE,1997-09-10,Sep
10664,FURIB,1,1997-09-10,1997-10-08,1997-09-19,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,65,21.05,15,0.15,1997,9,10,2540,315.75,268.3875,47.3625,Y,LOW_COST,MEDIUM,1997-09-10,Sep
10664,FURIB,1,1997-09-10,1997-10-08,1997-09-19,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,56,38.0,12,0.15,1997,9,10,2540,456.0,387.59999999999997,68.39999999999999,Y,LOW_COST,MEDIUM,1997-09-10,Sep
10664,FURIB,1,1997-09-10,1997-10-08,1997-09-19,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,10,31.0,24,0.15,1997,9,10,2540,744.0,632.4,111.6,Y,LOW_COST,MEDIUM,1997-09-10,Sep
10665,LONEP,1,1997-09-11,1997-10-09,1997-09-17,2,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,76,18.0,10,0.0,1997,9,11,2540,180.0,180.0,0.0,N,MEDIUM_COST,MEDIUM,1997-09-11,Sep
10665,LONEP,1,1997-09-11,1997-10-09,1997-09-17,2,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,59,55.0,1,0.0,1997,9,11,2540,55.0,55.0,0.0,N,MEDIUM_COST,SMALL,1997-09-11,Sep
10665,LONEP,1,1997-09-11,1997-10-09,1997-09-17,2,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,51,53.0,20,0.0,1997,9,11,2540,1060.0,1060.0,0.0,N,MEDIUM_COST,MEDIUM,1997-09-11,Sep
10666,RICSU,7,1997-09-12,1997-10-10,1997-09-22,2,232.42,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,65,21.05,10,0.0,1997,9,12,2540,210.5,210.5,0.0,N,HIGH_COST,MEDIUM,1997-09-12,Sep
10666,RICSU,7,1997-09-12,1997-10-10,1997-09-22,2,232.42,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,29,123.79,36,0.0,1997,9,12,2540,4456.4400000000005,4456.4400000000005,0.0,N,HIGH_COST,LARGE,1997-09-12,Sep
10667,ERNSH,7,1997-09-12,1997-10-10,1997-09-19,1,78.09,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,71,21.5,14,0.2,1997,9,12,2540,301.0,240.8,60.2,Y,HIGH_COST,MEDIUM,1997-09-12,Sep
10667,ERNSH,7,1997-09-12,1997-10-10,1997-09-19,1,78.09,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,69,36.0,45,0.2,1997,9,12,2540,1620.0,1296.0,324.0,Y,HIGH_COST,LARGE,1997-09-12,Sep
10668,WANDK,1,1997-09-15,1997-10-13,1997-09-23,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,64,33.25,15,0.1,1997,9,15,2540,498.75,448.875,49.875,Y,MEDIUM_COST,MEDIUM,1997-09-15,Sep
10668,WANDK,1,1997-09-15,1997-10-13,1997-09-23,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,55,24.0,4,0.1,1997,9,15,2540,96.0,86.4,9.600000000000001,Y,MEDIUM_COST,SMALL,1997-09-15,Sep
10668,WANDK,1,1997-09-15,1997-10-13,1997-09-23,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,31,12.5,8,0.1,1997,9,15,2540,100.0,90.0,10.0,Y,MEDIUM_COST,SMALL,1997-09-15,Sep
10669,SIMOB,2,1997-09-15,1997-10-13,1997-09-22,1,24.39,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark,36,19.0,30,0.0,1997,9,15,2540,570.0,570.0,0.0,N,MEDIUM_COST,LARGE,1997-09-15,Sep
10670,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,,80805,Germany,75,7.75,25,0.0,1997,9,16,2540,193.75,193.75,0.0,N,HIGH_COST,MEDIUM,1997-09-16,Sep
10670,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,,80805,Germany,73,15.0,50,0.0,1997,9,16,2540,750.0,750.0,0.0,N,HIGH_COST,LARGE,1997-09-16,Sep
10670,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,,80805,Germany,67,14.0,25,0.0,1997,9,16,2540,350.0,350.0,0.0,N,HIGH_COST,MEDIUM,1997-09-16,Sep
10670,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,,80805,Germany,46,12.0,60,0.0,1997,9,16,2540,720.0,720.0,0.0,N,HIGH_COST,LARGE,1997-09-16,Sep
10670,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,,80805,Germany,23,9.0,32,0.0,1997,9,16,2540,288.0,288.0,0.0,N,HIGH_COST,LARGE,1997-09-16,Sep
10671,FRANR,1,1997-09-17,1997-10-15,1997-09-24,1,30.34,France restauration,"54, rue Royale",Nantes,,44000,France,65,21.05,12,0.0,1997,9,17,2540,252.60000000000002,252.60000000000002,0.0,N,MEDIUM_COST,MEDIUM,1997-09-17,Sep
10671,FRANR,1,1997-09-17,1997-10-15,1997-09-24,1,30.34,France restauration,"54, rue Royale",Nantes,,44000,France,62,49.3,10,0.0,1997,9,17,2540,493.0,493.0,0.0,N,MEDIUM_COST,MEDIUM,1997-09-17,Sep
10671,FRANR,1,1997-09-17,1997-10-15,1997-09-24,1,30.34,France restauration,"54, rue Royale",Nantes,,44000,France,16,17.45,10,0.0,1997,9,17,2540,174.5,174.5,0.0,N,MEDIUM_COST,MEDIUM,1997-09-17,Sep
10672,BERGS,9,1997-09-17,1997-10-01,1997-09-26,2,95.75,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,71,21.5,12,0.0,1997,9,17,2540,258.0,258.0,0.0,N,HIGH_COST,MEDIUM,1997-09-17,Sep
10672,BERGS,9,1997-09-17,1997-10-01,1997-09-26,2,95.75,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,38,263.5,15,0.1,1997,9,17,2540,3952.5,3557.25,395.25,Y,HIGH_COST,MEDIUM,1997-09-17,Sep
10673,WILMK,2,1997-09-18,1997-10-16,1997-09-19,1,22.76,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,43,46.0,6,0.0,1997,9,18,2540,276.0,276.0,0.0,N,MEDIUM_COST,SMALL,1997-09-18,Sep
10673,WILMK,2,1997-09-18,1997-10-16,1997-09-19,1,22.76,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,42,14.0,6,0.0,1997,9,18,2540,84.0,84.0,0.0,N,MEDIUM_COST,SMALL,1997-09-18,Sep
10673,WILMK,2,1997-09-18,1997-10-16,1997-09-19,1,22.76,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,16,17.45,3,0.0,1997,9,18,2540,52.349999999999994,52.349999999999994,0.0,N,MEDIUM_COST,SMALL,1997-09-18,Sep
10674,ISLAT,4,1997-09-18,1997-10-16,1997-09-30,2,0.9,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,23,9.0,5,0.0,1997,9,18,2540,45.0,45.0,0.0,N,LOW_COST,SMALL,1997-09-18,Sep
10675,FRANK,5,1997-09-19,1997-10-17,1997-09-23,2,31.85,Frankenversand,Berliner Platz 43,München,,80805,Germany,58,13.25,30,0.0,1997,9,19,2540,397.5,397.5,0.0,N,MEDIUM_COST,LARGE,1997-09-19,Sep
10675,FRANK,5,1997-09-19,1997-10-17,1997-09-23,2,31.85,Frankenversand,Berliner Platz 43,München,,80805,Germany,53,32.8,10,0.0,1997,9,19,2540,328.0,328.0,0.0,N,MEDIUM_COST,MEDIUM,1997-09-19,Sep
10675,FRANK,5,1997-09-19,1997-10-17,1997-09-23,2,31.85,Frankenversand,Berliner Platz 43,München,,80805,Germany,14,23.25,30,0.0,1997,9,19,2540,697.5,697.5,0.0,N,MEDIUM_COST,LARGE,1997-09-19,Sep
10676,TORTU,2,1997-09-22,1997-10-20,1997-09-29,2,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,5033,Mexico,44,19.45,21,0.0,1997,9,22,2540,408.45,408.45,0.0,N,LOW_COST,MEDIUM,1997-09-22,Sep
10676,TORTU,2,1997-09-22,1997-10-20,1997-09-29,2,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,5033,Mexico,19,9.2,7,0.0,1997,9,22,2540,64.39999999999999,64.39999999999999,0.0,N,LOW_COST,SMALL,1997-09-22,Sep
10676,TORTU,2,1997-09-22,1997-10-20,1997-09-29,2,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,5033,Mexico,10,31.0,2,0.0,1997,9,22,2540,62.0,62.0,0.0,N,LOW_COST,SMALL,1997-09-22,Sep
10677,ANTON,1,1997-09-22,1997-10-20,1997-09-26,3,4.03,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico,33,2.5,8,0.15,1997,9,22,2540,20.0,17.0,3.0,Y,LOW_COST,SMALL,1997-09-22,Sep
10677,ANTON,1,1997-09-22,1997-10-20,1997-09-26,3,4.03,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico,26,31.23,30,0.15,1997,9,22,2540,936.9,796.365,140.535,Y,LOW_COST,LARGE,1997-09-22,Sep
10678,SAVEA,7,1997-09-23,1997-10-21,1997-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,54,7.45,30,0.0,1997,9,23,2540,223.5,223.5,0.0,N,HIGH_COST,LARGE,1997-09-23,Sep
10678,SAVEA,7,1997-09-23,1997-10-21,1997-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,41,9.65,120,0.0,1997,9,23,2540,1158.0,1158.0,0.0,N,HIGH_COST,LARGE,1997-09-23,Sep
10678,SAVEA,7,1997-09-23,1997-10-21,1997-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,33,2.5,30,0.0,1997,9,23,2540,75.0,75.0,0.0,N,HIGH_COST,LARGE,1997-09-23,Sep
10678,SAVEA,7,1997-09-23,1997-10-21,1997-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,12,38.0,100,0.0,1997,9,23,2540,3800.0,3800.0,0.0,N,HIGH_COST,LARGE,1997-09-23,Sep
10679,BLONP,8,1997-09-23,1997-10-21,1997-09-30,3,27.94,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,59,55.0,12,0.0,1997,9,23,2540,660.0,660.0,0.0,N,MEDIUM_COST,MEDIUM,1997-09-23,Sep
10680,OLDWO,1,1997-09-24,1997-10-22,1997-09-26,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,42,14.0,40,0.25,1997,9,24,2540,560.0,420.0,140.0,Y,MEDIUM_COST,LARGE,1997-09-24,Sep
10680,OLDWO,1,1997-09-24,1997-10-22,1997-09-26,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,31,12.5,20,0.25,1997,9,24,2540,250.0,187.5,62.5,Y,MEDIUM_COST,MEDIUM,1997-09-24,Sep
10680,OLDWO,1,1997-09-24,1997-10-22,1997-09-26,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,16,17.45,50,0.25,1997,9,24,2540,872.5,654.375,218.125,Y,MEDIUM_COST,LARGE,1997-09-24,Sep
10681,GREAL,3,1997-09-25,1997-10-23,1997-09-30,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,64,33.25,28,0.0,1997,9,25,2540,931.0,931.0,0.0,N,HIGH_COST,MEDIUM,1997-09-25,Sep
10681,GREAL,3,1997-09-25,1997-10-23,1997-09-30,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,21,10.0,12,0.1,1997,9,25,2540,120.0,108.0,12.0,Y,HIGH_COST,MEDIUM,1997-09-25,Sep
10681,GREAL,3,1997-09-25,1997-10-23,1997-09-30,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,19,9.2,30,0.1,1997,9,25,2540,276.0,248.4,27.6,Y,HIGH_COST,LARGE,1997-09-25,Sep
10682,ANTON,3,1997-09-25,1997-10-23,1997-10-01,2,36.13,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico,75,7.75,30,0.0,1997,9,25,2540,232.5,232.5,0.0,N,MEDIUM_COST,LARGE,1997-09-25,Sep
10682,ANTON,3,1997-09-25,1997-10-23,1997-10-01,2,36.13,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico,66,17.0,4,0.0,1997,9,25,2540,68.0,68.0,0.0,N,MEDIUM_COST,SMALL,1997-09-25,Sep
10682,ANTON,3,1997-09-25,1997-10-23,1997-10-01,2,36.13,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico,33,2.5,30,0.0,1997,9,25,2540,75.0,75.0,0.0,N,MEDIUM_COST,LARGE,1997-09-25,Sep
10683,DUMON,2,1997-09-26,1997-10-24,1997-10-01,1,4.4,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,52,7.0,9,0.0,1997,9,26,2540,63.0,63.0,0.0,N,LOW_COST,SMALL,1997-09-26,Sep
10684,OTTIK,3,1997-09-26,1997-10-24,1997-09-30,1,145.63,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,60,34.0,30,0.0,1997,9,26,2540,1020.0,1020.0,0.0,N,HIGH_COST,LARGE,1997-09-26,Sep
10684,OTTIK,3,1997-09-26,1997-10-24,1997-09-30,1,145.63,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,47,9.5,40,0.0,1997,9,26,2540,380.0,380.0,0.0,N,HIGH_COST,LARGE,1997-09-26,Sep
10684,OTTIK,3,1997-09-26,1997-10-24,1997-09-30,1,145.63,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,40,18.4,20,0.0,1997,9,26,2540,368.0,368.0,0.0,N,HIGH_COST,MEDIUM,1997-09-26,Sep
10685,GOURL,4,1997-09-29,1997-10-13,1997-10-03,2,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,47,9.5,15,0.0,1997,9,29,2540,142.5,142.5,0.0,N,MEDIUM_COST,MEDIUM,1997-09-29,Sep
10685,GOURL,4,1997-09-29,1997-10-13,1997-10-03,2,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,41,9.65,4,0.0,1997,9,29,2540,38.6,38.6,0.0,N,MEDIUM_COST,SMALL,1997-09-29,Sep
10685,GOURL,4,1997-09-29,1997-10-13,1997-10-03,2,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,10,31.0,20,0.0,1997,9,29,2540,620.0,620.0,0.0,N,MEDIUM_COST,MEDIUM,1997-09-29,Sep
10686,PICCO,2,1997-09-30,1997-10-28,1997-10-08,1,96.5,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,26,31.23,15,0.0,1997,9,30,2540,468.45,468.45,0.0,N,HIGH_COST,MEDIUM,1997-09-30,Sep
10686,PICCO,2,1997-09-30,1997-10-28,1997-10-08,1,96.5,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,17,39.0,30,0.2,1997,9,30,2540,1170.0,936.0,234.0,Y,HIGH_COST,LARGE,1997-09-30,Sep
10687,HUNGO,9,1997-09-30,1997-10-28,1997-10-30,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,36,19.0,6,0.25,1997,9,30,2540,114.0,85.5,28.5,Y,HIGH_COST,SMALL,1997-09-30,Sep
10687,HUNGO,9,1997-09-30,1997-10-28,1997-10-30,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,29,123.79,10,0.0,1997,9,30,2540,1237.9,1237.9,0.0,N,HIGH_COST,MEDIUM,1997-09-30,Sep
10687,HUNGO,9,1997-09-30,1997-10-28,1997-10-30,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,9,97.0,50,0.25,1997,9,30,2540,4850.0,3637.5,1212.5,Y,HIGH_COST,LARGE,1997-09-30,Sep
10688,VAFFE,4,1997-10-01,1997-10-15,1997-10-07,2,299.09,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,34,14.0,14,0.0,1997,10,1,2540,196.0,196.0,0.0,N,HIGH_COST,MEDIUM,1997-10-01,Oct
10688,VAFFE,4,1997-10-01,1997-10-15,1997-10-07,2,299.09,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,28,45.6,60,0.1,1997,10,1,2540,2736.0,2462.4,273.6,Y,HIGH_COST,LARGE,1997-10-01,Oct
10688,VAFFE,4,1997-10-01,1997-10-15,1997-10-07,2,299.09,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,10,31.0,18,0.1,1997,10,1,2540,558.0,502.2,55.800000000000004,Y,HIGH_COST,MEDIUM,1997-10-01,Oct
10689,BERGS,1,1997-10-01,1997-10-29,1997-10-07,2,13.42,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,1,18.0,35,0.25,1997,10,1,2540,630.0,472.5,157.5,Y,LOW_COST,LARGE,1997-10-01,Oct
10690,HANAR,1,1997-10-02,1997-10-30,1997-10-03,1,15.8,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,77,13.0,30,0.25,1997,10,2,2540,390.0,292.5,97.5,Y,LOW_COST,LARGE,1997-10-02,Oct
10690,HANAR,1,1997-10-02,1997-10-30,1997-10-03,1,15.8,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,56,38.0,20,0.25,1997,10,2,2540,760.0,570.0,190.0,Y,LOW_COST,MEDIUM,1997-10-02,Oct
10691,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,62,49.3,48,0.0,1997,10,3,2540,2366.3999999999996,2366.3999999999996,0.0,N,HIGH_COST,LARGE,1997-10-03,Oct
10691,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,44,19.45,24,0.0,1997,10,3,2540,466.79999999999995,466.79999999999995,0.0,N,HIGH_COST,MEDIUM,1997-10-03,Oct
10691,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,43,46.0,40,0.0,1997,10,3,2540,1840.0,1840.0,0.0,N,HIGH_COST,LARGE,1997-10-03,Oct
10691,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,29,123.79,40,0.0,1997,10,3,2540,4951.6,4951.6,0.0,N,HIGH_COST,LARGE,1997-10-03,Oct
10691,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,1,18.0,30,0.0,1997,10,3,2540,540.0,540.0,0.0,N,HIGH_COST,LARGE,1997-10-03,Oct
10692,ALFKI,4,1997-10-03,1997-10-31,1997-10-13,2,61.02,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,63,43.9,20,0.0,1997,10,3,2540,878.0,878.0,0.0,N,HIGH_COST,MEDIUM,1997-10-03,Oct
10693,WHITC,3,1997-10-06,1997-10-20,1997-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,73,15.0,15,0.15,1997,10,6,2540,225.0,191.25,33.75,Y,HIGH_COST,MEDIUM,1997-10-06,Oct
10693,WHITC,3,1997-10-06,1997-10-20,1997-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,69,36.0,30,0.15,1997,10,6,2540,1080.0,918.0,162.0,Y,HIGH_COST,LARGE,1997-10-06,Oct
10693,WHITC,3,1997-10-06,1997-10-20,1997-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,54,7.45,60,0.15,1997,10,6,2540,447.0,379.95,67.05,Y,HIGH_COST,LARGE,1997-10-06,Oct
10693,WHITC,3,1997-10-06,1997-10-20,1997-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,9,97.0,6,0.0,1997,10,6,2540,582.0,582.0,0.0,N,HIGH_COST,SMALL,1997-10-06,Oct
10694,QUICK,8,1997-10-06,1997-11-03,1997-10-09,3,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,70,15.0,50,0.0,1997,10,6,2540,750.0,750.0,0.0,N,HIGH_COST,LARGE,1997-10-06,Oct
10694,QUICK,8,1997-10-06,1997-11-03,1997-10-09,3,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,59,55.0,25,0.0,1997,10,6,2540,1375.0,1375.0,0.0,N,HIGH_COST,MEDIUM,1997-10-06,Oct
10694,QUICK,8,1997-10-06,1997-11-03,1997-10-09,3,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,7,30.0,90,0.0,1997,10,6,2540,2700.0,2700.0,0.0,N,HIGH_COST,LARGE,1997-10-06,Oct
10695,WILMK,7,1997-10-07,1997-11-18,1997-10-14,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,24,4.5,20,0.0,1997,10,7,2540,90.0,90.0,0.0,N,LOW_COST,MEDIUM,1997-10-07,Oct
10695,WILMK,7,1997-10-07,1997-11-18,1997-10-14,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,12,38.0,4,0.0,1997,10,7,2540,152.0,152.0,0.0,N,LOW_COST,SMALL,1997-10-07,Oct
10695,WILMK,7,1997-10-07,1997-11-18,1997-10-14,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,8,40.0,10,0.0,1997,10,7,2540,400.0,400.0,0.0,N,LOW_COST,MEDIUM,1997-10-07,Oct
10696,WHITC,8,1997-10-08,1997-11-19,1997-10-14,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,46,12.0,18,0.0,1997,10,8,2540,216.0,216.0,0.0,N,HIGH_COST,MEDIUM,1997-10-08,Oct
